pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
3033	Mostek jest wykonywany w pobliżu lasu jednocześnie przez cztery uśmiechające się osoby .	Uśmiechnięta dziewczynka w różowej kurtce stoi wśród rozrzuconych zeschniętych liści .	0.5	NEUTRAL
3043	Mężczyzna w okularach przeciwsłonecznych stoi na trawie , trzymając w rękach podłużną piłkę .	Człowiek w samych spodenkach stoi na trawie , trzymając w rękach podłużną piłkę .	2.83	NEUTRAL
3045	Mężczyzna w białym sportowym stroju i czarnym kasku stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	Dziewczynka w różowej kurtce bawi się pożółkłymi liśćmi .	0.33	NEUTRAL
3077	Żaden mężczyzna nie leży na trawie boiska w trakcie rozgrywającego się meczu .	Mężczyzna leży na trawie boiska w trakcie rozgrywającego się meczu .	4.17	CONTRADICTION
3086	Chłopak w spodenkach , klapkach i okularach przeciwsłonecznych stoi na trawie , trzymając piłkę .	Chłopak stoi .	2.5	NEUTRAL
3097	Mała dziewczynka w różowej bluzce biegnie niedaleko pomarańczowych skał .	Nikt nie biegnie po drodze obok krzewów i skał .	2.17	NEUTRAL
3104	Kobieta sadza malutkie dziecko na deskorolce na kamienistej plaży .	Człowiek z dużym niebieskim plecakiem na plecach stoi na różowej deskorolce .	0.5	NEUTRAL
3105	Uśmiechnięta kobieta i dziecko zjeżdżają na sankach z góry w towarzystwie biało - czarnego psa .	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej .	0.0	NEUTRAL
3106	Duży krok jest robiony przez młodą osobę w sportowym stroju i rękawicy .	Podczas meczu futbolowego jeden zawodnik trzyma w górze piłkę , a drugi zawodnik przewraca się na niego .	0.83	NEUTRAL
3114	Czarny pies skacze z pomostu do stawu .	Dziewczynka w okularach ze sztucznym nosem i brwiami uśmiecha się .	0.0	NEUTRAL
3127	Zawodnik z piłką biegnie po boisku i skręca w prawą stronę .	Jeden mężczyzna biegnie , a drugi mężczyzna nie biegnie .	1.5	NEUTRAL
3135	Radosna dziewczynka w jasnej sukience biegnie po trawie .	Dziewczynka w białej sukience idzie po trawie .	2.83	NEUTRAL
3139	Małe ciemnoskóre dziecko w brudnych spodenkach stoi zwrócone w kierunku błotnistej wody .	Małe ciemnoskóre dziecko w brudnych spodenkach , które jest zwrócone w kierunku błotnistej wody , stoi .	5.0	ENTAILMENT
3141	Małe ciemnoskóre dziecko w brudnych spodenkach stoi zwrócone w kierunku błotnistej wody .	Nikt nie stoi na metalowej drabinie .	0.17	NEUTRAL
3173	Dziewczynka uśmiecha się .	Dziewczynka patrzy przez zabawkowe okulary z przytwierdzonym dużym nosem .	2.17	NEUTRAL
3195	Dwoje dzieci patrzy na dwójkę innych dzieci przepychających się na trawie wśród porozrzucanych białych papierów .	Dwoje dzieci patrzy na dwójkę innych dzieci , które przepychają się na trawie wśród porozrzucanych białych papierów .	5.0	ENTAILMENT
3205	Dwoje dzieci pochyla się pod barierką i patrzy w dół .	Dwoje dzieci pochyla się pod barierką , patrząc w dół .	5.0	ENTAILMENT
3207	Dziewczynka i chłopiec pochylają się pod barierką i patrzą w dół .	Dziewczynka i chłopiec pochylając się pod barierką , patrzą w dół .	5.0	ENTAILMENT
3212	Dziewczynka , w towarzystwie dwóch innych dziewczynek przy stole , pochyla się nad tortem z trzema świeczkami .	Żadna dziewczynka nie pochyla się nad tortem z trzema świeczkami .	3.0	CONTRADICTION
3230	Dwoje innych dzieci biega po piasku .	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce .	2.17	NEUTRAL
3242	Dziecko w zimowym stroju bawi się zabawkowym sprzętem do hokeja na dworze .	Dziecko w różowej opasce bawi się zabawkowym sprzętem do hokeja na dworze .	3.67	NEUTRAL
3261	Widziany od tyłu mały chłopiec stoi na ziemi obok wiader i trzyma coś w ręku .	Małe ciemnoskóre dziecko w brudnych spodenkach , które jest zwrócone w kierunku błotnistej wody , stoi .	2.33	NEUTRAL
3270	Dwóch chłopców nie biegnie po trawniku w kierunku trzeciego .	Dwóch chłopców biegnie po trawniku w kierunku trzeciego .	4.0	CONTRADICTION
3278	Nikt nie zbiega po trawie z wysokiej górki .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	0.83	NEUTRAL
3282	Młoda kobieta o jasnych włosach wykonuje skok z deskorolką .	Skok z deskorolką jest wykonywany przez młodą kobietę o jasnych włosach .	4.83	ENTAILMENT
3285	Młody człowiek w pasiastych spodniach , który ma kolorowy tatuaż w okolicy żeber , jedzie na deskorolce z rękami , które są uniesione .	Mężczyzna bez koszulki jedzie po ulicy na deskorolce , trzymając ręce w górze .	3.17	NEUTRAL
3301	Dzieci w kurtkach siedzą po dwóch stronach chodnika , a między nimi stoi kobieta z plecakiem .	Chłopiec w czarnej bluzie trzyma pistolet na wodę i sam też jest polewany wodą .	0.17	NEUTRAL
3306	Chłopiec w czerwonym kasku odbija kijem małą białą piłkę na boisku .	Kilka osób znajduje się tuż nad basenem .	0.0	NEUTRAL
3329	Mężczyźni grają w futbol .	Mężczyźni grają w futbol amerykański na boisku .	3.33	ENTAILMENT
3334	Troje dzieci stoi pod różnokolorowymi parasolami przed sceną na placu .	Trójka dzieci z parasolami nad głową stoi obok siebie .	3.5	NEUTRAL
3336	Cztery dziewczynki wykonują mostek na trawie pokrytej zeschłymi liśćmi .	Cztery uśmiechające się osoby wykonują jednocześnie mostek w pobliżu lasu .	3.0	NEUTRAL
3341	Dwaj chłopcy i jedna dziewczynka chodzą po kamieniach w pobliżu zbiornika wodnego .	Dwaj chłopcy i dziewczynka chodzą po kamieniach .	4.0	NEUTRAL
3346	Dziewczynka z bosymi stopami wchodzi do góry po długich schodach .	Nikt nie wchodzi do góry po długich schodach .	3.5	CONTRADICTION
3348	Mostek jest wykonywany jednocześnie w pobliżu lasu przez cztery uśmiechające się osoby .	Cztery uśmiechające się osoby wykonują jednocześnie mostek w pobliżu lasu .	5.0	ENTAILMENT
3364	Chłopiec leży na brzuchu na trawie , a między jego nogami leży piłka .	Chłopiec i piłka leżą .	3.5	NEUTRAL
3395	Mężczyzna stoi przy sterze na statku w słoneczny dzień .	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce .	0.17	NEUTRAL
3397	Zawodnik ze skórzaną rękawicą stoi w rozkroku , trzymając małą piłkę w prawej ręce .	Człowiek w sportowym stroju stoi na piasku z kolanami , które są ugięte , i robi zamach ręką , w której trzyma piłkę .	2.67	NEUTRAL
3417	Dziecko wykonuje skok na deskorolce na moście .	Żaden chłopiec nie przejeżdża przez czerwony most na deskorolce .	3.33	CONTRADICTION
3430	Dziewczynka biegnie po drodze obok krzewów i skał .	Dziewczynka biegnie .	3.33	NEUTRAL
3431	Małe ciemnoskóre dziecko w brudnych spodenkach stoi zwrócone w kierunku błotnistej wody .	Mały chłopiec , który jest widziany od tyłu , stoi na ziemi obok wiader i trzyma coś w ręku .	1.5	NEUTRAL
3454	Zawodnicy walczą o piłkę .	Podczas meczu futbolowego jeden zawodnik trzyma w górze piłkę , a drugi zawodnik przewraca się na niego .	3.67	ENTAILMENT
3461	Żaden chłopak nie pokonuje przeszkody na deskorolce .	Chłopak jedzie na deskorolce po niskiej poprzeczce , trzymając ręce w górze .	3.0	CONTRADICTION
3472	Dziewczynka i chłopiec stoją na trawie , wyciągając ręce , inna dziewczynka stoi obok , a za nimi stoi mężczyzna .	Mężczyzna w okularach patrzy w kierunku stojących niedaleko uśmiechających się dzieci .	2.0	NEUTRAL
3485	Dziewczyna trzyma piłkę w rękawicy , przyklękając na ziemi , a obok niej przebiega osoba w kasku .	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a piłka , przez otyłego gracza za nim , jest łapana w rękawice .	1.5	NEUTRAL
3507	Chłopak w zielonej koszulce w paski patrzy na trzymany w dłoni telefon , stojąc pomiędzy innymi ludźmi .	Jeden chłopiec leży w błocie na brzuchu , a drugi chłopiec leży w błocie na boku , patrząc na swoją rękę .	0.67	NEUTRAL
3514	Człowiek skacze z deskorolką nad wzniesieniem pod siatką , obok dwóch znajdujących się tam opon .	Mężczyzna wykonuje skok na deskorolce na pochylni obok ogrodzenia .	2.5	NEUTRAL
3523	Ciemnowłosy chłopiec ubrany w biały strój biegnie po trawniku .	Ciemnowłosy chłopiec ubrany w biało - zielony strój biegnie po trawniku .	4.0	NEUTRAL
3528	Człowiek idzie .	Mężczyzna w bluzce w paski niesie deskorolkę , idąc po chodniku z płytkami w kształcie gwiazd .	2.5	ENTAILMENT
3529	Dziewczynka w niebieskim kostiumie stoi z hula-hoop na biodrach na tle czarnej ściany ozdobionej kolorowymi kształtami .	Dziewczynka w białej sukience i kokardach na głowie kręci kolorowym kołem na wysokości talii .	2.83	NEUTRAL
3531	Trójka dzieci nie zbiega po trawie z wysokiej górki .	Trójka dzieci zbiega po trawie z wysokiej górki .	3.83	CONTRADICTION
3535	Mężczyzna z torbą i dużą teczką nie jedzie na deskorolce po chodniku .	Mężczyzna z torbą i dużą teczką jedzie na deskorolce po chodniku .	4.33	CONTRADICTION
3540	Chłopiec o jasnych włosach łowi nad wodą ryby , stojąc za białym ogrodzeniem .	Dwoje ciemnoskórych dzieci biega po piasku .	0.5	NEUTRAL
3553	Ciemnoskóry chłopak obserwuje , jak drugi chłopak w niebieskiej koszulce skacze z deskorolką w pobliżu schodów .	Chłopak w niebieskim stroju , który jest obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	2.83	NEUTRAL
3555	Kobieta w kasku i sportowym stroju stoi w rozkroku obok lecącej piłki , trzymając kij , obserwowana zza ogrodzenia przez inne kobiety .	Zawodniczka na boisku próbuje odbić kijem lecącą żółtą piłkę .	2.5	NEUTRAL
3564	Chłopiec biegnie w kierunku dwóch innych chłopców bawiących się przy stosie pożółkłych liści .	Dwoje dzieci bawi się , a dwoje dzieci biegnie .	2.0	NEUTRAL
3565	Nikt nie biegnie po murku .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	2.33	CONTRADICTION
3607	Rozebrany chłopiec moczy się w wodzie z fontanny .	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy niebieskim stole do gry .	0.5	NEUTRAL
3649	Uśmiechnięta dziewczynka w żółtej sukience leży wśród kwiatów , które są porozrzucane wokół niej .	Mały chłopiec przytrzymuje ręką przewróconego przed nim drugiego chłopca .	0.33	NEUTRAL
3662	Kilka osób biegnie po torach wyrysowanych żółtymi liniami na trawie .	Kilka osób w sportowych strojach , które są obserwowane przez widownię spod drzew , ściga się na trawie .	2.17	NEUTRAL
3663	Smukły , szary ptak z długim dziobem stoi przed ogrodzoną fontanną .	Dziewczynka w białej sukience stoi przed ogrodzoną fontanną .	1.67	NEUTRAL
3677	Kowboj jadący na koniu wymachuje lassem .	Podczas meczu futbolowego jeden zawodnik trzyma w górze piłkę , a drugi zawodnik przewraca się na niego .	0.17	NEUTRAL
3681	Rudy chłopiec przytrzymuje leżącą na trawie osobę , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	Kobieta w kombinezonie płynie na fali na desce przyczepionej do stóp .	0.17	NEUTRAL
3684	Chłopak w kraciastej koszuli skacze z deskorolką na duży głaz .	Żaden chłopak nie skacze z deskorolką na duży głaz .	3.83	CONTRADICTION
3706	Człowiek w kasku i sportowym stroju biegnie po trawie , trzymając piłkę .	Człowiek siedzi w czerwonym samochodzie w pobliżu mostu .	0.67	NEUTRAL
3711	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku .	Dziewczynka w fioletowo - niebieskim kostiumie ze skrzydłami stoi , trzymając w górze rękę z różdżką , a inna osoba celuje w nią cienkim przedmiotem .	0.33	NEUTRAL
3719	Chłopiec trzyma duży , niebieski parasol i uśmiecha się .	Uśmiechnięty chłopiec o przemoczonych włosach trzyma w rękach duży , niebieski parasol .	3.67	ENTAILMENT
3730	Kilka osób w sportowych strojach , obserwowanych przez widownię spod drzew , ściga się na trawie .	Nikt nie biegnie po ulicy .	0.83	NEUTRAL
3733	Dziecko biegnie boso po lśniącej podłodze .	Dziecko w pidżamie biegnie korytarzem , który jest jasno oświetlony .	2.17	NEUTRAL
3744	Nikt nie jedzie na deskorolkach po asfaltowej drodze .	Chłopak wykonuje skok na deskorolce nad zieloną beczką .	1.67	NEUTRAL
3745	Dwoje dzieci wspina się po postumencie pomnika .	Dzieci wspinają się po stromej powierzchni w kierunku pomnika .	3.67	NEUTRAL
3747	Dziewczynka i chłopiec z rękawkami do pływania biegną razem po torach wyrysowanych żółtymi liniami na trawie .	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą .	3.0	NEUTRAL
3760	Dziewczynka w kurtce stoi na różowej deskorolce .	Dziewczynka w czarnej bluzie stoi na różowej deskorolce .	3.5	NEUTRAL
3766	Młoda kobieta o jasnych włosach wykonuje skok z deskorolką .	Skok na deskorolce jest wykonywany przez kobietę w różowej koszulce i czarnych spodniach .	3.0	NEUTRAL
3769	Uśmiechnięta dziewczynka w różowej kurtce stoi wśród rozrzuconych liści , które są zeschnięte .	Dziewczynka w różowej kurtce bawi się pożółkłymi liśćmi .	3.33	NEUTRAL
3811	Chłopiec czyta książeczkę na zatłoczonym placu handlowym .	Czerech koszykarzy podskakuje pod koszem do piłki w czasie meczu .	0.17	NEUTRAL
3836	Kobieta w skąpym sportowym stroju biegnie w maratonie .	Dwie kobiety w białych strojach do sztuk walki , obserwowane przez mężczyznę , wykonują kopnięcia w swoim kierunku .	0.5	NEUTRAL
3842	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	To , jak drugi chłopak w niebieskiej koszulce skacze z deskorolką w pobliżu schodów , jest obserwowane przez ciemnoskórego chłopaka .	3.33	NEUTRAL
3847	Cztery osoby w czarnych płaszczach jadą na deskorolkach po asfaltowej drodze .	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze .	3.5	NEUTRAL
3851	Skok na deskorolce jest wykonywany pod ścianą budynku przez chłopaka w czapce .	Dziewczynka w czarnej bluzie stoi na różowej deskorolce .	1.83	NEUTRAL
3853	Dziecko biegnie boso po lśniącej podłodze .	Dziesięciu kolarzy w kolorowych kurtkach jedzie , jeden za drugim , po torze .	0.17	NEUTRAL
3873	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	Skok na deskorolce jest wykonywany na ulicy przez chłopaka .	3.33	NEUTRAL
3877	Dwie osoby leżą na śniegu na plecach z rozłożonymi rękami i nogami .	Dwójka dzieci robi orły na śniegu .	4.0	ENTAILMENT
3902	Uśmiechnięty mężczyzna w czapce z daszkiem płynie samotnie łodzią w pobliżu rosnących lilii .	Chłopiec w szlafroku ze świecącym mieczem w ręku stoi w pobliżu świątecznej choinki wśród porozrzucanych kolorowych papierów .	0.17	NEUTRAL
3903	Człowiek skacze z deskorolką nad wzniesieniem pod siatką , obok dwóch znajdujących się tam opon .	Człowiek skacze z deskorolką nad wzniesieniem pod siatką .	4.17	NEUTRAL
3914	Pod koszem dwóch mężczyzn wyciąga ręce w kierunku lecącej piłki do koszykówki , a trzeci mężczyzna stoi obok z uniesionymi rękami .	Chłopiec i dziewczynka w strojach kąpielowych i dmuchanych rękawkach biegną boso po chodniku polewanym wodą .	0.0	NEUTRAL
3916	Rudy chłopiec przytrzymuje leżącą na trawie osobę , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	Leżąca na trawie osoba jest przytrzymywana przez rudego chłopca , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	5.0	ENTAILMENT
3921	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści .	Człowiek z plecakiem zjeżdża na nartach po ośnieżonym zboczu .	0.33	NEUTRAL
3929	Dziewczynka w niebieskim stroju i złotej koronie na głowie kręci kolorowym kołem na wysokości talii .	Dwoje ciemnoskórych dzieci biega po piasku .	0.17	NEUTRAL
3950	Osoba stoi .	Osoba w niebieskich spodniach stoi na metalowej drabinie , po której wspina się małe dziecko .	2.17	ENTAILMENT
3952	Osoba w kasku biegnie w pobliżu dziewczyny w czarnym stroju .	Chłopak w kasku stoi na boisku z uniesionym kijem baseballowym .	1.17	NEUTRAL
3961	Dziewczynka siedzi na ramionach mężczyzny i trzyma w rękach wiatraczek .	Skośnooka dziewczyna nie siedzi na grzbiecie siwego mężczyzny , trzymając w rękach kolorowy wiatrak .	3.33	NEUTRAL
3962	Trzech mężczyzn w spodenkach kąpielowych wskakuje do wody rękami w dół .	Mała dziewczynka wchodzi po drabinie , na której stoi wyżej dorosła osoba .	0.17	NEUTRAL
3975	Widziany od tyłu mały chłopiec stoi na ziemi obok wiader i trzyma coś w ręku .	Cztery osoby płyną w małych kajakach obok skały .	0.33	NEUTRAL
3981	Chłopiec przejeżdża przez czerwony most na deskorolce .	Samochód z włączonymi światłami przejeżdża w lesie przez dużą kałużę .	0.33	NEUTRAL
3984	Wykrok w przód jest robiony na piasku przez zawodnika na boisku ze skórzaną rękawicą .	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	0.83	NEUTRAL
3985	Dziewczynka w papierowej czapeczce zdmuchuje świeczki na torcie , a obok stoją dwie inne dziewczynki i kobieta .	Mały chłopiec huśta się na huśtawce zrobionej z opony .	0.33	NEUTRAL
3990	Mężczyzna jedzie na rowerze po ścieżce w górach .	Chłopak wykonuje skok na deskorolce nad zieloną beczką .	0.0	NEUTRAL
3999	Żadna dziewczynka nie stoi na różowej deskorolce .	Dziewczynka o jasnych włosach stoi na różowej deskorolce .	3.0	CONTRADICTION
4006	Żadne dzieci nie siedzą na podłodze z zeszytami .	Dzieci w mundurkach siedzą na podłodze z zeszytami .	3.17	CONTRADICTION
4026	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze .	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze .	3.5	NEUTRAL
4031	Chłopak w niebieskim stroju , obserwowany przez dwóch innych chłopaków z deskorolkami , wykonuje na schodach skok na deskorolce .	Rudowłose dziecko w granatowej koszulce i pomarańczowych spodenkach nurkuje w wodzie .	0.33	NEUTRAL
4041	Chłopiec siedzi na toalecie z rękami przy twarzy .	Mały chłopiec w spodniach , które są ubrudzone , siedzi na toalecie .	3.33	NEUTRAL
4043	Dwie dziewczynki ubrane w stroje z różowymi skrzydłami bawią się w basenie z kolorowymi piłkami .	Dwie dziewczynki bawią się w basenie z kolorowymi piłkami .	3.0	NEUTRAL
4045	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku .	Chłopak w czapce przejeżdża na deskorolce po rurze , która przylega do budynku .	5.0	ENTAILMENT
4046	Skośnooka dziewczyna siedzi na grzbiecie siwego mężczyzny , trzymając w rękach kolorowy wiatrak .	Chłopak z płetwami na nogach płynie na fali na desce .	0.33	NEUTRAL
4057	Zawodnik z piłką biegnie po boisku i skręca w prawą stronę .	Dziewczyna z rękawicą na ręce nie biegnie po boisku z żółtą piłką w drugiej ręce .	2.0	NEUTRAL
4066	Widziany od tyłu mały chłopiec stoi na ziemi obok wiader i trzyma coś w ręku .	Mały chłopiec , który jest widziany od tyłu , stoi na ziemi obok wiader i trzyma coś w ręku .	5.0	ENTAILMENT
4077	Chłopiec i trzy dziewczyny , wszyscy ubrani w granatowe stroje , idą drogą w pobliżu drzew palmowych .	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebiesko - granatowe stroje , idą drogą w pobliżu drzew palmowych .	4.33	NEUTRAL
4098	Chłopiec trzyma drewniany klocek od układanki stojącej na stole obok .	Mały chłopiec patrzy , jak inna osoba ustawia małe , drewniane klocki .	2.33	NEUTRAL
4101	Chłopiec , trzymając duży , niebieski parasol , uśmiecha się .	Uśmiechnięty chłopiec o przemoczonych włosach trzyma w rękach duży , niebieski parasol .	4.0	ENTAILMENT
4106	Kobieta z rakietą tenisową patrzy ku górze z uniesioną wysoko ręką .	Mokry chłopiec trzyma w ręce kolorowy pistolet na wodę .	0.0	NEUTRAL
4111	Mężczyzna w białym sportowym stroju i czarnym kasku stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	Mężczyzna z ochraniaczami na nogach stoi na trawie w rozkroku .	2.67	NEUTRAL
4115	Dwoje dzieci patrzy na dwójkę innych dzieci przepychających się na trawie wśród porozrzucanych białych papierów .	Rudy chłopiec przytrzymuje leżącą na trawie osobę , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	2.33	NEUTRAL
4122	Mężczyzna z ochraniaczami na kolanach skacze wysoko z deskorolką .	Dziecko w czarno - czerwonym stroju z zasłoniętą twarzą wykonuje skok .	0.67	NEUTRAL
4138	Mężczyzna bez koszulki jedzie po ulicy na deskorolce , trzymając ręce uniesione do góry .	Mężczyzna bez koszulki jedzie po ulicy na deskorolce , trzymając ręce w górze .	4.83	ENTAILMENT
4146	Kobieta biegnie za chłopcem .	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą .	3.33	ENTAILMENT
4147	Młody chłopak wykonuje skok z deskorolką nad schodami .	Skok na deskorolce jest wykonywany nad schodkami obok budynku przez chłopaka bez koszulki .	4.0	ENTAILMENT
4152	Dziecko wchodzi po wysokich schodach obsypanych piaskiem .	Kobieta w kapeluszu robi zdjęcie podczas opadu śniegu .	0.33	NEUTRAL
4169	Zawodnik na boisku ze skórzaną rękawicą robi wykrok w przód na piasku .	Osoba wykonuje skok przez przeszkodę na jasnobrązowym koniu .	0.0	NEUTRAL
4173	Osoba w kasku biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	Dziewczyna trzyma piłkę w rękawicy , przyklękając na ziemi , a obok niej przebiega osoba w kasku .	3.83	ENTAILMENT
4182	Nikt nie biegnie przez kałużę na ulicy .	Dziecko w zielonych butach biegnie przez kałużę na ulicy .	3.0	CONTRADICTION
4205	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach .	Nikt nie biegnie za małym , uśmiechniętym chłopcem .	0.17	NEUTRAL
4208	Ciemnoskóry koszykarz wykonuje wsad w trakcie meczu .	Chłopak jedzie na deskorolce po niskiej poprzeczce , trzymając ręce w górze .	0.33	NEUTRAL
4229	Chłopak w czapce przejeżdża na deskorolce po rurze przylegającej do budynku .	Chłopak w zielonej koszulce przejeżdża na deskorolce po rurze przylegającej do budynku .	4.0	NEUTRAL
4234	Kobieta stojąca za ogrodzeniem obserwuje rozgrywający się na boisku mecz baseballowy .	Rozgrywający się na boisku mecz baseballowy jest obserwowany przez kobietę stojącą za ogrodzeniem .	5.0	ENTAILMENT
4240	Małe dziecko jest stawiane na plaży na deskorolce przez kobietę .	Mężczyzna z torbą i dużą teczką jedzie na deskorolce po chodniku .	0.83	NEUTRAL
4252	Dziewczynka o długich , jasnych włosach wspina się po stromej powierzchni w kierunku pomnika .	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy czerwono - niebieskim stole do gry .	0.0	NEUTRAL
4254	Chłopiec w zielonym stroju biegnie po murku .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	3.83	ENTAILMENT
4275	Osoba stoi .	Dwie dziewczynki bawią się w basenie z kolorowymi piłkami .	0.17	NEUTRAL
4281	Piłka jest trzymana podczas meczu futbolowego przez jednego zawodnika w górze , a drugi zawodnik przewraca się na niego .	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	2.67	NEUTRAL
4296	Dziewczynka w koszulce w paski robi mostek na trawie .	Dziewczynka w żółtej sukience leży z rękami , które są rozłożone , i nogami wśród kwiatów .	1.33	NEUTRAL
4308	Kobieta w różowej koszulce i czarnych spodniach wykonuje skok na deskorolce .	Skok z deskorolką jest wykonywany przez młodą kobietę o jasnych włosach .	3.17	NEUTRAL
4324	Chłopiec klęczy .	Dwoje dzieci wspina się po postumencie pomnika .	0.0	NEUTRAL
4330	Dziecko w pidżamie biegnie jasno oświetlonym korytarzem .	Chłopiec biegnie .	2.17	NEUTRAL
4342	Kobieta w skąpym sportowym stroju biegnie w maratonie .	Chłopiec w białym sportowym stroju biegnie po trawie .	1.33	NEUTRAL
4358	Mały chłopiec w niebieskim stroju nie biegnie przed patrzącą na niego kobietą .	Kobieta w sportowym stroju i słuchawkach biegnie po chodniku .	1.33	NEUTRAL
4365	Mężczyzna wykonuje skok na deskorolce w pobliżu boisk do koszykówki .	Człowiek z deskorolką wykonuje skok w pobliżu boiska do koszykówki .	4.33	NEUTRAL
4368	Kobieta w różowej koszulce i czarnych spodniach wykonuje skok na deskorolce .	Skok na deskorolce jest wykonywany na pochylni obok ogrodzenia przez mężczyznę .	1.83	NEUTRAL
4375	Młody człowiek wyskakuje z okna na parterze budynku obok młyna .	Młody chłopak w czapce skacze z deskorolką w pobliżu okien budynku .	2.17	NEUTRAL
4385	Mężczyzna jedzie na deskorolce .	Mężczyzna o długich włosach z torbami na ramionach jedzie na deskorolce po chodniku .	3.33	ENTAILMENT
4388	Trzej mężczyźni w sportowych strojach podskakują do piłki , a dwaj kolejni mężczyźni biegną w ich stronę .	Trójka zawodników podskakuje .	3.17	NEUTRAL
4398	Dziewczynka w żółtej sukience leży z rozłożonymi rękami i nogami wśród kwiatów .	Uśmiechnięta dziewczynka w żółtej sukience leży wśród porozrzucanych wokół niej kwiatów .	3.83	NEUTRAL
4400	Chłopak bez koszulki wykonuje skok na deskorolce nad schodkami obok budynku .	Człowiek w zimowym stroju wykonuje skok na snowboardzie nad śniegiem .	1.0	NEUTRAL
4419	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach .	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze .	3.0	NEUTRAL
4423	Mężczyźni , którzy są ubrani na biało , w ochraniaczach na nogach rozgrywają mecz na trawie .	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a otyły gracz za nim łapie piłkę w rękawice .	2.0	NEUTRAL
4438	Dziewczynka dmucha w zestaw do robienia baniek trzymany przez inne dziecko .	Stojąca blisko dziewczynka dmucha w zestaw do robienia baniek trzymany przez inne dziecko .	3.83	ENTAILMENT
4454	Zawodnik na boisku ze skórzaną rękawicą robi wykrok w przód na piasku .	Uśmiechnięta dziewczynka robi wykrok w przód na piasku .	2.5	NEUTRAL
4484	Po wodzie , niedaleko siebie , płynie kilka pontonów motorowych , a w każdym z nich siedzą dwie osoby .	Dziewczynka patrzy przez zabawkowe okulary z przytwierdzonym dużym nosem .	0.17	NEUTRAL
4505	Ciemnowłosy chłopiec przejeżdża przez czerwony most na deskorolce .	Młody człowiek w pasiastych spodniach , który ma kolorowy tatuaż w okolicy żeber , jedzie na deskorolce z uniesionymi rękami .	2.0	NEUTRAL
4512	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach .	Mały chłopiec w niebieskim stroju biegnie przed patrzącą na niego kobietą .	1.33	NEUTRAL
4536	Chłopiec przegląda niegrubą książkę z kolorową okładką .	Niegruba książka z kolorową okładką jest przeglądana przez chłopca .	4.33	ENTAILMENT
4544	Duży , niebieski parasol jest trzymany w rękach przez uśmiechniętego chłopca o przemoczonych włosach .	Chłopiec trzyma duży , niebieski parasol i uśmiecha się .	4.17	NEUTRAL
