pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
6054	Mały pies w śmieszny sposób chwyta za kapeć z sypialni	Mały pies chwyta za kapeć w sypialni ustami	4.8	ENTAILMENT
6056	Brązowy pies przygląda się uważnie brązowemu i białemu psu	Brązowy pies patrzy uważnie na brązowego i białego psa	4.8	ENTAILMENT
6060	Brązowy pies patrzy uważnie na brązowego i białego psa	Mały pies w śmieszny sposób chwyta za kapeć z sypialni	2.5	NEUTRAL
6061	Brązowy pies patrzy uważnie na brązowego i białego psa	Mały pies wypuszcza kapeć z sypialni z ust	2.4	NEUTRAL
6065	Z wysokiej betonowej ściany zeskakuje osoba w niebieskiej kurtce	Z wysokiej betonowej ściany zeskakuje osoba w niebieskiej kamizelce	4.9	ENTAILMENT
6068	Z wysokiej betonowej ściany zeskakuje osoba w niebieskiej kamizelce	Mężczyzna wykonuje duży skok	3.4	NEUTRAL
6072	Z wysokiej betonowej ściany zeskakuje osoba w niebieskiej kurtce	Mężczyzna nie wykonuje dużego skoku	2.735	NEUTRAL
6075	Kobieta w jeansach siedzi na siodle konia	Kobieta w dżinsach stoi obok konia z siodłem	3.5	NEUTRAL
6077	Osoba ubrana w dżinsy siedzi na siodle konia	Nie ma na sobie osoby ubranej w dżinsy siedzącej na siodle konnym	3.7	CONTRADICTION
6080	Kobieta w jeansach siedzi na końskim siodle	Osoba ubrana w dżinsy siedzi na siodle konia	4.3	ENTAILMENT
6082	Kobieta w jeansach siedzi na siodle konia	Osoba ubrana w dżinsy siedzi na siodle konia	4.3	ENTAILMENT
6083	Brązowy pies i czerwony pies baraszkują na plaży	Na plaży brązowy pies i czerwony pies baraszkują	4.9	ENTAILMENT
6084	Brązowy pies i czerwony pies siedzą smutno na plaży	Na plaży brązowy pies i czerwony pies baraszkują	3.9	NEUTRAL
6085	Brązowe psy walczą figlarnie na piaszczystej plaży	Brązowe psy walczą figlarnie na piaszczystym brzegu	4.8	ENTAILMENT
6086	Brązowe psy walczą figlarnie na piaszczystej plaży	Brązowe psy nie walczą figlarnie na piaszczystej plaży	3.7	CONTRADICTION
6088	Brązowe psy nie walczą figlarnie na piaszczystej plaży	Na plaży brązowy pies i czerwony pies baraszkują	3.6	NEUTRAL
6092	Mężczyzna stoi spokojnie obok klatki dla ptaków	Mężczyzna stoi obok klatki dla ptaków	4.5	ENTAILMENT
6093	Mężczyzna siedzi obok klatki dla ptaków	Mężczyzna stoi obok klatki dla ptaków	4.5	NEUTRAL
6095	Nie ma mężczyzny stojącego obok dużej i barwnej klatki dla ptaków	Mężczyzna stoi obok dużej i kolorowej klatki dla ptaków	4.6	CONTRADICTION
6096	Mężczyzna stoi obok klatki dla ptaków, która jest duża i kolorowa	Mężczyzna stoi obok klatki dla ptaków	4.6	ENTAILMENT
6098	Mężczyzna stoi spokojnie obok klatki dla ptaków	Mężczyzna stoi obok dużej i kolorowej klatki dla ptaków	4.4	NEUTRAL
6099	Mężczyzna stoi obok dużej i kolorowej klatki dla ptaków	Mężczyzna siedzi obok klatki dla ptaków	3.2	NEUTRAL
6101	Jeden brązowy i czarny pies biegną przez liście	Przez liście biegnie brązowy i czarny pies	4.8	ENTAILMENT
6103	Przez liście biegnie brązowy i czarny pies	Pies i czarny mężczyzna biegną przez brązowe liście	3.4	NEUTRAL
6104	Pies o kolorowym umaszczeniu szybko biegnie po podwórku	Pies o kolorowym umaszczeniu biegnie po podwórku	4.3	ENTAILMENT
6105	Na podwórzu nie biegnie żaden pies o kolorowym umaszczeniu	Pies o kolorowym umaszczeniu biegnie po podwórku	3.7	CONTRADICTION
6106	Pies o kolorowym umaszczeniu biegnie po podwórku	Pies na podwórku biegnie przez kolorowe płaszcze	3.3	NEUTRAL
6108	Przez liście biegnie brązowy i czarny pies	Na podwórzu nie biegnie żaden pies o kolorowym umaszczeniu	3.1	NEUTRAL
6109	Pies na podwórku biegnie przez kolorowe płaszcze	Przez liście biegnie brązowy i czarny pies	2.6	NEUTRAL
6112	Pies o kolorowym umaszczeniu biegnie po podwórku	Pies i czarny mężczyzna biegną przez brązowe liście	3.3	NEUTRAL
6117	Czarno-biały pies trzyma w pysku piłkę do baseballa	Czarno-biały pies upuszcza z pyska piłkę do baseballa	4.1	NEUTRAL
6120	Pies, który ma brązowo-białą sierść, trzyma w pysku piłkę do baseballa	Czarno-biały pies trzyma w pysku piłkę do baseballa	4.1	NEUTRAL
6122	Czarno-biały pies trzyma w pysku piłkę do baseballa	Brązowo biały pies trzyma w pysku piłkę do baseballa	3.4	NEUTRAL
6123	Chłopiec ubrany w czerwone spodenki skacze do dmuchanego basenu	Dziecko ubrane w czerwone spodenki skacze do dmuchanego basenu	4.6	ENTAILMENT
6127	Chłopiec, który wygląda młodo i ma na sobie czerwony strój kąpielowy, skacze do niebieskiego basenu dla dzieci	Chłopiec ubrany w czerwone spodenki skacze do dmuchanego basenu	4	NEUTRAL
6128	Chłopiec ubrany w czerwone spodenki skacze do dmuchanego basenu	Młody chłopiec w czerwonym stroju kąpielowym wyskakuje z niebieskiego basenu dla dzieci	3.4	NEUTRAL
6133	Grupa psów odpoczywa bez kagańców	Grupa psów ściga się i ma kagańce na pyskach	3.1	NEUTRAL
6135	Grupa psów wyścigowych ma na sobie pasiaste stroje i biegnie po torze	Grupa psów hodowanych do wyścigów ma na sobie pasiaste stroje i biegnie po torze	4.7	ENTAILMENT
6136	Grupa psów wyścigowych ma na sobie pasiaste stroje i biegnie po torze	Nie ma grupy psów wyścigowych w pasiastych strojach biegnących po torze	4	CONTRADICTION
6137	Grupa psów ściga się i ma kagańce na pyskach	Grupa psów hodowanych do wyścigów ma na sobie pasiaste stroje i biegnie po torze	3.4	NEUTRAL
6144	Dwie osoby idą w pobliżu wody	Dwie osoby wędrują przez wodę	3.5	NEUTRAL
6145	Dwie osoby stoją w oceanie i obserwują zachód słońca	Dwie osoby stoją w oceanie i patrzą na zachód słońca	5	ENTAILMENT
6147	Dwie osoby stoją w oceanie i patrzą na zachód słońca	Dwie osoby wędrują przez wodę	3.3	ENTAILMENT
6150	Dwie osoby idą w pobliżu wody	Dwie osoby stoją w oceanie i obserwują zachód słońca	3.4	NEUTRAL
6152	Kierowca samochodu wyścigowego wstaje i zaciekle wskazuje ręką w niebo	Kierowca samochodu wyścigowego wstaje i wskazuje ręką na niebo	4.6	ENTAILMENT
6154	Osoba w niebieskiej kurtce ma na sobie kolorowy kask	Osoba w niebieskiej kurtce nosi kolorowy kask	5	ENTAILMENT
6155	Osoba w niebieskiej kurtce odkłada kolorowy kask	Osoba w niebieskiej kurtce ma na sobie kolorowy kask	3.3	NEUTRAL
6157	Kierowca samochodu wyścigowego wstaje i wskazuje ręką na niebo	Osoba w niebieskiej kurtce odkłada kolorowy kask	1.7	NEUTRAL
6159	Osoba w niebieskiej kurtce ma na sobie kolorowy kask	Kierowca samochodu wyścigowego siedzi i nie porusza się	1.3	NEUTRAL
6160	Kierowca samochodu wyścigowego wstaje i wskazuje ręką na niebo	Osoba w niebieskiej kurtce ma na sobie kolorowy kask	1.8	NEUTRAL
6161	Chłopiec i dziewczynka w strojach kąpielowych mają na sobie naramienniki do pływania	Chłopiec i dziewczynka w kostiumie kąpielowym noszą naramienniki do pływania	4.9	ENTAILMENT
6164	Chłopiec i dziewczynka bawią się i ubrani w naramienniki do pływania	Chłopiec i dziewczynka nie bawią się i nie noszą naramienników do pływania	3.6	CONTRADICTION
6169	Chłopiec i dziewczynka w strojach kąpielowych mają na sobie naramienniki do pływania	Chłopiec i dziewczynka bawią się i ubrani w naramienniki do pływania	4.4	NEUTRAL
6170	Kobieta w koszuli w kolorze żółtym surfuje na różowej desce surfingowej	Kobieta w żółtej koszuli surfuje na różowej desce surfingowej	4.6	ENTAILMENT
6171	Kobieta w żółtej koszuli surfuje na różowej desce surfingowej	Na różowej desce surfingowej nie ma kobiety w żółtej koszuli	3.2	CONTRADICTION
6174	Surfer wypada z fali	Surfer surfuje na fali	3.8	CONTRADICTION
6175	Surfer surfuje na fali	Jeździec macha do surfera	2.4	NEUTRAL
6176	Surfer płynie na fali	Kobieta w żółtej koszuli surfuje na różowej desce surfingowej	3.6	NEUTRAL
6178	Jeździec macha do surfera	Kobieta w żółtej koszuli surfuje na różowej desce surfingowej	3	NEUTRAL
6179	Kobieta w koszuli w kolorze żółtym surfuje na różowej desce surfingowej	Surfer surfuje na fali	3.5	ENTAILMENT
6180	Surfer surfuje na fali	Na różowej desce surfingowej nie ma kobiety w żółtej koszuli	2.2	NEUTRAL
6183	Cztery osoby siedzą na niskim betonowym gzymsie	Jacyś ludzie siedzą na niskim betonowym gzymsie	4.5	ENTAILMENT
6185	Grupa ludzi siedzi na skalistej półce, z której roztacza się widok na malownicze krajobrazy	Grupa ludzi siedzi na skalistej półce, a za nimi roztacza się malowniczy widok	5	ENTAILMENT
6186	Grupa ludzi siedzi na skalistej półce, a za nimi roztacza się malowniczy widok	Grupa ludzi nie siedzi na skalistej półce z malowniczym widokiem na krajobraz	3.9	CONTRADICTION
6187	Grupa ludzi siedzi na skalistej półce, z której roztacza się widok na malownicze krajobrazy	Cztery osoby siedzą na niskim betonowym gzymsie	3.3	NEUTRAL
6188	Grupa ludzi nie siedzi na skalistej półce z malowniczym widokiem na krajobraz	Cztery osoby siedzą na niskim betonowym gzymsie	2.7	NEUTRAL
6191	Grupa ludzi siedzi na skalistej półce, a za nimi roztacza się malowniczy widok	Cztery osoby siedzą na niskim betonowym gzymsie	3.2	NEUTRAL
6193	Dwie dziewczynki się śmieją, a inne patrzą na nie	Nie ma śmiejącej się dziewczyny i nie ma dziewczyny patrzącej się na nią	3.2	CONTRADICTION
6194	Grupa azjatyckich dziewcząt stoi razem	Grupa azjatyckich dziewcząt stoi wspólnie	4.9	ENTAILMENT
6195	Grupa azjatyckich dziewcząt stoi w odosobnieniu	Grupa azjatyckich dziewcząt stoi razem	3.7	ENTAILMENT
6197	Grupa azjatyckich dziewcząt stoi w odosobnieniu	Dwie dziewczynki się śmieją, a inne patrzą na nie	2.1	NEUTRAL
6198	Grupa azjatyckich dziewcząt stoi razem	Dwie dziewczyny śmieją się do utraty tchu, a inne oglądają je	2.4	NEUTRAL
6199	Nie ma śmiejącej się dziewczyny i nie ma dziewczyny patrzącej się na nią	Grupa azjatyckich dziewcząt stoi razem	1.8	NEUTRAL
6200	Grupa azjatyckich dziewcząt stoi razem	Dwie dziewczynki się śmieją, a inne patrzą na nie	2.4	NEUTRAL
6202	Rowerzysta trzyma rower nad głową w grupie osób	Samotny rowerzysta odkłada rower na bok	3.1	CONTRADICTION
6205	Chłodny rowerzysta świętuje	Nie ma chłodnego rowerzysty, który świętuje	4	CONTRADICTION
6206	Coś jest świętowane przez chłodnego rowerzystę	Rowerzysta trzyma rower nad głową w grupie osób	3.2	NEUTRAL
6208	Chłodny rowerzysta świętuje	Rower jest przytrzymywany nad głową przez rowerzystę w grupie osób	2.3	NEUTRAL
6209	Samotny rowerzysta odkłada rower na bok	Chłodny rowerzysta świętuje	3	NEUTRAL
6211	Chłodny rowerzysta świętuje	Rowerzysta trzyma rower nad głową w grupie osób	3.1	NEUTRAL
6212	Mężczyzna siedzi spokojnie na łodzi przed zachodem słońca w pobliżu flagi	Mężczyzna siedzi na łodzi naprzeciwko zachodu słońca, w pobliżu flagi	4.3	ENTAILMENT
6214	Mężczyzna jest na statku naprzeciwko zachodu słońca	Mężczyzna jest na łodzi naprzeciwko zachodu słońca	4.6	ENTAILMENT
6215	Nie ma mężczyzny na łodzi naprzeciwko zachodu słońca	Mężczyzna jest na łodzi naprzeciwko zachodu słońca	3.2	CONTRADICTION
6218	Mężczyzna siedzi spokojnie na łodzi przed zachodem słońca w pobliżu flagi	Mężczyzna jest na łodzi naprzeciwko zachodu słońca	4.5	ENTAILMENT
6224	Tłum nie ogląda dwóch samochodów wyścigowych, które wyjeżdżają z linii startu	Tłum ogląda dwa samochody wyścigowe, które wyjeżdżają z linii startu	3.5	CONTRADICTION
6225	Tłum ogląda dwa samochody przeznaczone do wyścigów, które wyjeżdżają z linii startu	Ludzie na wyścigu samochodowym patrzą na płomienie, które wychodzą z samochodów	3.4	NEUTRAL
6232	Duży pies i mały biały pies bawią się razem	Duży pies i mały pies z białą sierścią bawią się razem	4.5	ENTAILMENT
6233	Duży pies i mały biały pies idą obok siebie	Duży pies i mały biały pies bawią się razem	3.9	NEUTRAL
6234	Dwa psy bawią się razem na trawie	Duży pies i mały pies z białą sierścią bawią się razem	3.8	NEUTRAL
6236	Dwa psy wesoło bawią się razem na trawie	Duży pies i mały biały pies bawią się razem	4.1	NEUTRAL
6239	Pies, który jest brązowy, skacze w powietrzu	Brązowy pies skacze w powietrzu	4.9	ENTAILMENT
6241	Niedożywiony pies stoi na tylnych nogach i przygotowuje się do skoku	Niedożywiony pies stoi na tylnych łapach i przygotowuje się do skoku	5	ENTAILMENT
6242	Na ziemi leży zdrowy pies	Niedożywiony pies stoi na tylnych nogach i przygotowuje się do skoku	3	NEUTRAL
6243	Niedożywiony pies stoi na tylnych łapach i przygotowuje się do skoku	Brązowy pies skacze w powietrzu	2.9	NEUTRAL
6246	Brązowy pies siedzi	Niedożywiony pies stoi na tylnych nogach i przygotowuje się do skoku	2.5	NEUTRAL
6248	Policjant siedzi na rowerze policyjnym	Policjant siedzi na policyjnym rowerze	4.8	ENTAILMENT
6249	Policjant nie siedzi na rowerze policyjnym	Policjant siedzi na rowerze policyjnym	3.5	CONTRADICTION
6250	Policjant siedzi zmęczony na motocyklu	Policjant siedzi na motocyklu	4.6	ENTAILMENT
6253	Policjant siedzi zmęczony na motocyklu	Policjant siedzi na rowerze policyjnym	4.1	ENTAILMENT
6258	Policjant siedzi na motocyklu	Policjant siedzi na rowerze policyjnym	4.2	ENTAILMENT
6259	Dwie kobiety noszą bikini na piaszczystej plaży	Dwie kobiety noszą bikini na plaży, która jest piaszczysta	4.9	ENTAILMENT
6263	Dwie kobiety noszą bikini na piaszczystej plaży	Dwie kobiety mają na sobie bikini i chodzą po piasku	4.4	NEUTRAL
6266	Dwie kobiety noszą bikini i chodzą po piasku	Na piaszczystej plaży nie ma kobiet noszących bikini	3.5	CONTRADICTION
6267	Dwie kobiety noszą bikini i chodzą po piasku	Dwie kobiety noszą bikini na piaszczystej plaży	4.3	ENTAILMENT
6272	Pies ze złotą sierścią niezgrabnie pływa po wodzie	Pies pływa w jeziorze i świeci na niego słońce	3.3	NEUTRAL
6278	Czarny pies siedzi w trawie i ma zamknięty pysk	Czarny pies biegnie w trawie, a jego język wystaje z pyska	3.6	CONTRADICTION
6286	Czarny pies przechadza się po trawie i biega z wystającym językiem	W trawie biegnie czarny pies	4.8	ENTAILMENT
6288	Cheerleaderki paradują i noszą stroje w kolorze czarnym, różowym i białym	Cheerleaderki paradują i noszą czarne, różowe i białe stroje	4.8	ENTAILMENT
6290	Duża grupa cheerleaderek idzie w paradzie	Wiele cheerleaderek idzie w paradzie	4.8	ENTAILMENT
6291	Duża grupa cheerleaderek idzie w paradzie	Nie ma dużej grupy cheerleaderek idących w paradzie	4.4	CONTRADICTION
6292	Wiele cheerleaderek idzie w paradzie	Cheerleaderki paradują i noszą czarne, różowe i białe stroje	3.6	NEUTRAL
6293	Nie ma dużej grupy cheerleaderek idących w paradzie	Cheerleaderki paradują i noszą czarne, różowe i białe stroje	3.7	NEUTRAL
6295	Duża grupa cheerleaderek idzie w paradzie	Cheerleaderki nie paradują i nie noszą czarnych, różowych i białych strojów	3.5	NEUTRAL
6297	Mężczyzna siedzi na zewnątrz pod parasolem, który jest fioletowy	Mężczyzna siedzi na zewnątrz pod fioletowym parasolem	5	ENTAILMENT
6299	Kobieta bez butów siedzi na kocu pod lawendowym parasolem	Kobieta, która jest bez butów, siedzi na kocu pod lawendowym parasolem	4.8	ENTAILMENT
6300	Kobieta bez butów siedzi na kocu pod lawendowym parasolem	Kobieta bez butów stoi nad kocem w pobliżu lawendowym parasola	3.8	NEUTRAL
6301	Kobieta, która jest bez butów, siedzi na kocu pod lawendowym parasolem	Mężczyzna siedzi na zewnątrz pod parasolem, który jest fioletowy	1.8	NEUTRAL
6302	Kobieta bez butów stoi nad kocem w pobliżu lawendowym parasola	Mężczyzna siedzi na zewnątrz pod parasolem, który jest fioletowy	2.835	NEUTRAL
6305	Kobieta bez butów siedzi na kocu pod lawendowym parasolem	Mężczyzna siedzi na zewnątrz pod parasolem, który jest fioletowy	3	NEUTRAL
6306	Kobieta bawi się z dwoma młodymi chłopcami w parku	Kobieta bawi się w parku z dwoma małymi chłopcami	5	ENTAILMENT
6307	Kobieta bawi się w parku z dwoma małymi chłopcami	W parku nie ma kobiety bawiącej się z dwójką młodych chłopców	4.3	CONTRADICTION
6308	Dama stoi w pobliżu trójki dzieci	Kobieta stoi w pobliżu trójki dzieci	4.9	ENTAILMENT
6309	Kobieta stoi w pobliżu trójki dzieci	Nie ma kobiety, która stałaby w pobliżu trójki dzieci	3.7	CONTRADICTION
6310	Kobieta bawi się w parku z dwoma małymi chłopcami	Dama stoi w pobliżu trójki dzieci	3	NEUTRAL
6311	Nie ma kobiety, która stałaby w pobliżu trójki dzieci	Kobieta bawi się w parku z dwoma małymi chłopcami	2.7	NEUTRAL
6313	Kobieta stoi w pobliżu trójki dzieci	W parku nie ma kobiety bawiącej się z dwójką młodych chłopców	2.1	NEUTRAL
6316	Żółty pies zatrzymuje się na białym śniegu w słoneczny dzień	Żółty pies biegnie po białym śniegu w słoneczny dzień	3.5	CONTRADICTION
6317	Przez śnieg biegnie brązowawy pies	Pies, który jest brązowawy, biegnie przez śnieg	4.9	ENTAILMENT
6318	Brązowawy pies odpoczywa w śniegu	Przez śnieg biegnie brązowawy pies	3.7	NEUTRAL
6319	Żółty pies biegnie po białym śniegu w słoneczny dzień	Pies, który jest brązowawy, biegnie przez śnieg	3.8	ENTAILMENT
6321	Żółty pies biegnie po białym śniegu w bardzo słoneczny dzień	Przez śnieg biegnie brązowawy pies	3	NEUTRAL
6326	Dziewczynka ma na sobie dżinsy, różową koszulę i biegnie	Dziewczynka biegnie w różwej koszulce i nie ma na sobie dżinsów	3.9	NEUTRAL
6327	Dziewczynka w różowej koszuli biegnie pod drzewem na pustyni	Mała dziewczynka w różowej koszuli biegnie pod drzewem na pustyni	4.9	ENTAILMENT
6333	Dziewczynka w różowej koszuli biegnie pod drzewem na pustyni	Dziewczynka biegnie w różwej koszulce i nie ma na sobie dżinsów	3.2	NEUTRAL
6334	Dziewczynka ma na sobie dżinsy, różową koszulę i biegnie	Dziewczynka w różowej koszuli biegnie pod drzewem na pustyni	3.8	NEUTRAL
6335	Biały pies w stroju renifera jest blisko brązowego psa	Biały pies w stroju renifera znajduje się w pobliżu brązowego psa	4.9	ENTAILMENT
6336	Biały pies w stroju renifera znajduje się w pobliżu brązowego psa	Biały pies nie nosi stroju renifera i nie znajduje się w pobliżu brązowego psa	3.6	CONTRADICTION
6337	Biały renifer w stroju psa znajduje się w pobliżu brązowego renifera	Biały pies w stroju renifera znajduje się w pobliżu brązowego psa	3.3	NEUTRAL
6338	Biały pies ma na sobie bożonarodzeniową opaskę z rogami renifera i bawi się w trawie z brązowym psem	Biały pies ma na sobie bożonarodzeniową opaskę z rogami renifera i bawi się z psem o brązowej sierści w trawie	4.5	ENTAILMENT
6342	Biały pies w stroju renifera jest blisko brązowego psa	Biały pies ma na sobie bożonarodzeniową opaskę z rogami renifera i bawi się w trawie z brązowym psem	4.2	NEUTRAL
6345	Biały pies ma na sobie bożonarodzeniową opaskę z rogami renifera i bawi się w trawie z brązowym psem	Biały pies w stroju renifera znajduje się w pobliżu brązowego psa	4.4	ENTAILMENT
6346	Dziecko, które jest małe, jedzie na rowerze po twardej, zabrudzonej ścieżce	Małe dziecko jedzie na rowerze po twardej, zabrudzonej ścieżce	4.9	ENTAILMENT
6347	Małe dziecko idzie z rowerem po twardej, zanieczyszczonej ścieżce	Małe dziecko jedzie na rowerze po twardej, zabrudzonej ścieżce	3.7	NEUTRAL
6348	Młody chłopiec jedzie brudnym rowerkiem przez błoto	Młody chłopiec jedzie na brudnym rowerze przez błoto	4.9	ENTAILMENT
6349	Młody chłopiec jedzie na brudnym rowerze przez błoto	Przez błoto nie jedzie żaden młody chłopiec na brudnym rowerze	3.7	CONTRADICTION
6350	Małe dziecko jedzie na rowerze po twardej, zabrudzonej ścieżce	Młody chłopiec jedzie brudnym rowerkiem przez błoto	3.8	NEUTRAL
6353	Małe dziecko idzie z rowerem po twardej, zanieczyszczonej ścieżce	Młody chłopiec jedzie na brudnym rowerze przez błoto	3.4	NEUTRAL
6357	Kobieta w czerwonym kostiumie opiera się o ścianę z cegły i gra na instrumencie	Kobieta w czerwonym kostiumie opiera się o ceglaną ścianę i gra na instrumencie	4.8	ENTAILMENT
6359	Kobieta w czerwonym kostiumie opiera się o ścianę z cegły i gra na instrumencie	Kobieta w czerwonej sukni gra na instrumencie	4	ENTAILMENT
6360	Kobieta w czerwonym kostiumie nie opiera się o ceglaną ścianę i nie gra na instrumencie	Kobieta w czerwonej sukni gra na instrumencie	3.9	NEUTRAL
6362	Kobieta w czerwonej sukni odkłada instrument	Kobieta w czerwonym kostiumie opiera się o ceglaną ścianę i gra na instrumencie	3.1	NEUTRAL
6363	Kobieta w czerwonej sukni gra na instrumencie	Kobieta w czerwonym kostiumie opiera się o ceglaną ścianę i gra na instrumencie	4	NEUTRAL
6366	Małe dziecko ma na sobie biały płaszcz i gra w grę	Dziecko, które jest małe, ma na sobie biały płaszcz i gra w grę	4.9	ENTAILMENT
6368	Młody gracz bawi się z dzieckiem w białym płaszczu	Małe dziecko ma na sobie biały płaszcz i gra w grę	3.635	NEUTRAL
6370	Dziecko bawi się zabawkami na świeżym powietrzu	Nie ma małego dziecka noszącego biały płaszcz i grającego w grę	2.7	CONTRADICTION
6372	Dziecko bawi się radośnie zabawkami na świeżym powietrzu	Małe dziecko ma na sobie biały płaszcz i gra w grę	2.8	NEUTRAL
6373	Małe dziecko ma na sobie biały płaszcz i gra w grę	Dziecko bawi się zabawkami w domu	3	NEUTRAL
6375	Mężczyzna ma na sobie kombinezon pływacki i płynie na desce surfingowej	Osoba ma na sobie kombinezon pływacki i płynie na desce surfingowej	4.5	ENTAILMENT
6377	Surfer opiera się na desce surfingowej	Surfer opiera się o deskę surfingową	5	ENTAILMENT
6381	O deskę surfingową nie opiera się żaden surfer	Mężczyzna ma na sobie kombinezon pływacki i płynie na desce surfingowej	3	NEUTRAL
6382	Surfer opiera deskę surfingową o ścianę	Mężczyzna ma na sobie kombinezon pływacki i płynie na desce surfingowej	2.6	NEUTRAL
6385	Mężczyzna ma na sobie kombinezon pływacki i płynie na desce surfingowej	Surfer opiera się na desce surfingowej	3.4	NEUTRAL
6386	Wodospad opada łagodnie do płytkiego basenu	Wodospad spływa do płytkiego basenu	4.5	ENTAILMENT
6387	Z płytkiego basenu wypływa wodospad	Wodospad spływa do płytkiego basenu	3.5	NEUTRAL
6390	Wodospad spływa do płytkiego basenu	Ludzie idą drogą obok wodospadu, który jest piękny	2.5	NEUTRAL
6392	Ludzie idą drogą obok pięknego wodospadu	Wodospad opada łagodnie do płytkiego basenu	2.7	NEUTRAL
6395	Pies prowadzi grupę białych owiec na brudnej farmie	Pies prowadzi stado białych owiec na brudnej farmie	5	ENTAILMENT
6397	Pies pasterski grupuje stado owiec	Pies pasterski zbiera w grupę stado owiec	5	ENTAILMENT
6402	Pies pasterski grupuje stado owiec	Pies rozprasza stado białych owiec na brudnej farmie	3.6	NEUTRAL
6404	Mężczyzna o ciemnej skórze stoi na jednej ręce przed żółtym budynkiem	Ciemnoskóry mężczyzna stoi na jednej ręce przed żółtym budynkiem	5	ENTAILMENT
6405	Ciemnoskóry mężczyzna stoi na jednej ręce przed żółtym budynkiem	Mężczyzna o ciemnej skórce nie stoi na jednej ręce przed żółtym budynkiem	4	CONTRADICTION
6407	Czarny mężczyzna umiejętnie tańczy break dance na chodniku	Czarny mężczyzna tańczy break dance na chodniku	4.7	ENTAILMENT
6411	Mężczyzna o ciemnej skórze stoi na jednej ręce przed żółtym budynkiem	Czarny mężczyzna tańczy break dance na chodniku	2.7	NEUTRAL
6412	Mężczyzna o ciemnej skórce nie stoi na jednej ręce przed żółtym budynkiem	Czarny mężczyzna tańczy break dance na chodniku	3	NEUTRAL
6417	Osoba zajmująca się jazdą na motocyklu, w czarno-czerwonym stroju, stoi na motocyklu	Motocyklista w czarno-czerwonym stroju stoi na motocyklu	4.8	ENTAILMENT
6419	Motocyklista w czarno-czerwonym stroju stoi na motocyklu	Czarny motocyklista w czerwonym stroju motocyklowym stoi na ziemi	3.7	NEUTRAL
6420	Osoba jedzie na rowerze	Osoba zajmująca się jazdą na motocyklu, w czarno-czerwonym stroju, stoi na motocyklu	3	NEUTRAL
6421	Motocyklista w czarno-czerwonym stroju zestakuje z motocyklu	Osoba jedzie na rowerze	3.8	NEUTRAL
6423	Rower jest prowadzony przez osobę	Motocyklista w czarno-czerwonym stroju stoi na motocyklu	3.4	NEUTRAL
6424	Nie ma nikogo, kto jeździłby na rowerze	Motocyklista w czarno-czerwonym stroju stoi na motocyklu	3.5	NEUTRAL
6426	Mężczyzna w fioletowym garniturze stoi przy fioletowym futerale i gra na gitarze	Mężczyzna w garniturze w kolorze fioletu stoi przy fioletowym futerale i gra na gitarze	4.9	ENTAILMENT
6429	Mężczyzna gra na gitarze i ma futerał gitarowy otwarty na darowizny	Mężczyzna odkłada gitarę do futerału	2.9	CONTRADICTION
6432	Mężczyzna w fioletowym garniturze stoi przy fioletowym futerale i gra na gitarze	Mężczyzna odkłada gitarę do futerału	3.4	NEUTRAL
6434	Mężczyzna w garniturze w kolorze fioletu stoi przy fioletowym futerale i gra na gitarze	Mężczyzna gra na gitarze i ma futerał gitarowy otwarty na darowizny	3.7	NEUTRAL
6443	Para siedzi na patio i patrzy na ocean	Niektórzy dorośli siedzą na krzesłach i obserwują ocean	4	NEUTRAL
6444	Nikt nie siedzi na krzesłach i nie patrzy na ocean	Para siedzi na patio i patrzy na ocean	3	NEUTRAL
6447	Mały chłopiec w żółtej koszuli śmieje się na plaży	Nie ma małego chłopca w żółtej koszuli śmiejącego się na plaży	2.3	CONTRADICTION
6448	Chłopiec ma na sobie żółtą podkoszulkę i śmieje się	Chłopiec śmieje się i ma na sobie żółtą podkoszulkę	5	ENTAILMENT
6452	Mały chłopiec w żółtej koszuli śmieje się na plaży	Mały chłopiec jest nagi i poważny	2.6	NEUTRAL
6454	Mały chłopiec w koszuli, która jest żółta, śmieje się na plaży	Chłopiec śmieje się i ma na sobie żółtą podkoszulkę	4.265	ENTAILMENT
6458	Pomarańczowa łódź ratownicza nie pędzi po wodzie	Pomarańczowa łódź ratownicza pędzi po wodzie	3.2	CONTRADICTION
6460	Dwóch mężczyzn sunie na pomarańczowej tratwie na brzegu	Dwaj mężczyźni wysiadają z pomarańczowej tratwy na brzegu	4.2	NEUTRAL
6463	Dwaj mężczyźni wysiadają z pomarańczowej tratwy na brzegu	Pomarańczowa łódź ratownicza pędzi po wodzie	3	NEUTRAL
6467	Dwóch mężczyzn sunie na pomarańczowej tratwie na brzegu	Pomarańczowa łódź ratownicza pędzi po wodzie	3.4	NEUTRAL
6468	W trawie biegnie pies o bardzo długiej sierści i czerwonej kamizelce	Pies z długą sierścią w czerwonej kamizelce biegnie po trawie	4.7	ENTAILMENT
6469	Pies z długą sierścią w czerwonej kamizelce siedzi w trawie	Pies z długą sierścią w czerwonej kamizelce biegnie po trawie	4.1	NEUTRAL
6470	Pies w kamizelce w czerwonym kolorze biegnie po polu	Pies w czerwonej kamizelce biegnie po polu	4.5	ENTAILMENT
